UniqueKey	EastWest	Formation	Member	MidMemberAge	Order	Family	Subfamily	Tribe	Genus	Species	TaxonString	ComLocID	noSpecies	ComLoc_raw	ComLoc
30615	E	unknown	NA	NA	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	ArtiodactylaSuidaeSuinaeKolpochoerusheseloni	NA	NA	105 >< NA	NA
30616	E	unknown	NA	NA	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	ArtiodactylaSuidaeSuinaeKolpochoerusheseloni	NA	NA	105 >< NA	NA
30617	E	unknown	NA	NA	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	ArtiodactylaSuidaeSuinaeKolpochoerusheseloni	NA	NA	105 >< NA	NA
30618	E	unknown	NA	NA	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	ArtiodactylaSuidaeSuinaeKolpochoerusheseloni	NA	NA	105 >< NA	NA
30619	E	unknown	NA	NA	Artiodactyla	Suidae	Suinae	NA	Metridiochoerus	NA	ArtiodactylaSuidaeSuinaeMetridiochoerus	NA	NA	105 >< NA	NA
30620	E	unknown	NA	NA	Artiodactyla	Suidae	NA	NA	Metridiochoerus/Notochoerus	NA	ArtiodactylaSuidaeindetindetMetridiochoerus/Notochoerus	NA	NA	105 >< NA	NA
30621	E	unknown	NA	NA	Artiodactyla	Suidae	NA	NA	NA	NA	ArtiodactylaSuidae	NA	NA	105 >< NA	NA
30622	E	unknown	NA	NA	Artiodactyla	Suidae	Suinae	NA	Metridiochoerus	NA	ArtiodactylaSuidaeSuinaeMetridiochoerus	NA	NA	105 >< NA	NA
30623	E	unknown	NA	NA	Artiodactyla	Suidae	Suinae	NA	Metridiochoerus	andrewsi	ArtiodactylaSuidaeSuinaeMetridiochoerusandrewsi	NA	NA	105 >< NA	NA
30624	E	unknown	NA	NA	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	ArtiodactylaSuidaeSuinaeKolpochoerusheseloni	NA	NA	105 >< NA	NA
30625	E	unknown	NA	NA	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	ArtiodactylaSuidaeSuinaeKolpochoerusheseloni	NA	NA	105 >< NA	NA
30626	E	unknown	NA	NA	Artiodactyla	Suidae	NA	NA	NA	NA	ArtiodactylaSuidae	NA	NA	105 >< NA	NA
30627	E	unknown	NA	NA	Artiodactyla	Suidae	NA	NA	NA	NA	ArtiodactylaSuidae	NA	NA	105 >< NA	NA
30628	E	unknown	NA	NA	Artiodactyla	Suidae	NA	NA	NA	NA	ArtiodactylaSuidae	NA	NA	105 >< NA	NA
30629	E	unknown	NA	NA	Artiodactyla	Suidae	NA	NA	NA	NA	ArtiodactylaSuidae	NA	NA	105 >< NA	NA
30630	E	unknown	NA	NA	Artiodactyla	Suidae	NA	NA	NA	NA	ArtiodactylaSuidae	NA	NA	105 >< NA	NA
30631	E	unknown	NA	NA	Artiodactyla	Suidae	NA	NA	NA	NA	ArtiodactylaSuidae	NA	NA	105 >< NA	NA
30632	E	unknown	NA	NA	Artiodactyla	Suidae	NA	NA	NA	NA	ArtiodactylaSuidae	NA	NA	105 >< NA	NA
30633	E	unknown	NA	NA	Artiodactyla	Suidae	NA	NA	NA	NA	ArtiodactylaSuidae	NA	NA	105 >< NA	NA
30634	E	unknown	NA	NA	Artiodactyla	Suidae	NA	NA	NA	NA	ArtiodactylaSuidae	NA	NA	105 >< NA	NA
30635	E	unknown	NA	NA	Perissodactyla	Rhinocerotidae	NA	Dicerotini	Ceratotherium	simum	PerissodactylaRhinocerotidaeDicerotiniCeratotheriumsimum	NA	NA	105 >< NA	NA
30636	E	unknown	NA	NA	Perissodactyla	Rhinocerotidae	NA	Dicerotini	Ceratotherium	simum	PerissodactylaRhinocerotidaeDicerotiniCeratotheriumsimum	NA	NA	105 >< NA	NA
30637	E	unknown	NA	NA	Perissodactyla	Rhinocerotidae	NA	Dicerotini	Ceratotherium	simum	PerissodactylaRhinocerotidaeDicerotiniCeratotheriumsimum	NA	NA	105 >< NA	NA
30638	E	unknown	NA	NA	Perissodactyla	Rhinocerotidae	NA	Dicerotini	Ceratotherium	simum	PerissodactylaRhinocerotidaeDicerotiniCeratotheriumsimum	NA	NA	105 >< NA	NA
30639	E	unknown	NA	NA	Perissodactyla	Rhinocerotidae	NA	Dicerotini	Ceratotherium	NA	PerissodactylaRhinocerotidaeDicerotiniCeratotherium	NA	NA	105 >< NA	NA
30640	E	unknown	NA	NA	Perissodactyla	Rhinocerotidae	NA	Dicerotini	Ceratotherium	NA	PerissodactylaRhinocerotidaeDicerotiniCeratotherium	NA	NA	105 >< NA	NA
30641	E	unknown	NA	NA	Perissodactyla	Rhinocerotidae	NA	Dicerotini	Diceros	bicornis	PerissodactylaRhinocerotidaeDicerotiniDicerosbicornis	NA	NA	105 >< NA	NA
30642	E	unknown	NA	NA	Perissodactyla	Rhinocerotidae	NA	Dicerotini	Diceros	bicornis	PerissodactylaRhinocerotidaeDicerotiniDicerosbicornis	NA	NA	105 >< NA	NA
30643	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Alcelaphini	NA	NA	ArtiodactylaBovidaeAlcelaphini	NA	NA	105 >< NA	NA
30644	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Alcelaphini	NA	NA	ArtiodactylaBovidaeAlcelaphini	NA	NA	105 >< NA	NA
30645	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Alcelaphini	NA	NA	ArtiodactylaBovidaeAlcelaphini	NA	NA	105 >< NA	NA
30646	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Alcelaphini	Megalotragus	NA	ArtiodactylaBovidaeAlcelaphiniMegalotragus	NA	NA	105 >< NA	NA
30647	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Alcelaphini	Megalotragus	NA	ArtiodactylaBovidaeAlcelaphiniMegalotragus	NA	NA	105 >< NA	NA
30648	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Alcelaphini	NA	NA	ArtiodactylaBovidaeAlcelaphini	NA	NA	105 >< NA	NA
30649	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Alcelaphini	NA	NA	ArtiodactylaBovidaeAlcelaphini	NA	NA	105 >< NA	NA
30650	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Alcelaphini	NA	NA	ArtiodactylaBovidaeAlcelaphini	NA	NA	105 >< NA	NA
30651	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	cf Tragelaphini	NA	NA	ArtiodactylaBovidaecf Tragelaphini	NA	NA	105 >< NA	NA
30652	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Alcelaphini	NA	NA	ArtiodactylaBovidaeAlcelaphini	NA	NA	105 >< NA	NA
30653	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Alcelaphini	Megalotragus	NA	ArtiodactylaBovidaeAlcelaphiniMegalotragus	NA	NA	105 >< NA	NA
30654	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Alcelaphini	Megalotragus	NA	ArtiodactylaBovidaeAlcelaphiniMegalotragus	NA	NA	105 >< NA	NA
30655	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Alcelaphini	Megalotragus	NA	ArtiodactylaBovidaeAlcelaphiniMegalotragus	NA	NA	105 >< NA	NA
30656	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Alcelaphini	NA	NA	ArtiodactylaBovidaeAlcelaphini	NA	NA	105 >< NA	NA
30657	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Alcelaphini	NA	NA	ArtiodactylaBovidaeAlcelaphini	NA	NA	105 >< NA	NA
30658	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Alcelaphini	Megalotragus	NA	ArtiodactylaBovidaeAlcelaphiniMegalotragus	NA	NA	105 >< NA	NA
30659	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Antilopini	NA	NA	ArtiodactylaBovidaeAntilopini	NA	NA	105 >< NA	NA
30660	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Antilopini	NA	NA	ArtiodactylaBovidaeAntilopini	NA	NA	105 >< NA	NA
30661	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Antilopini	NA	NA	ArtiodactylaBovidaeAntilopini	NA	NA	105 >< NA	NA
30662	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Antilopini	NA	NA	ArtiodactylaBovidaeAntilopini	NA	NA	105 >< NA	NA
30663	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Antilopini	NA	NA	ArtiodactylaBovidaeAntilopini	NA	NA	105 >< NA	NA
30664	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Antilopini	NA	NA	ArtiodactylaBovidaeAntilopini	NA	NA	105 >< NA	NA
30665	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Aepycerotini/Antilopini	NA	NA	ArtiodactylaBovidaeAepycerotini/Antilopini	NA	NA	105 >< NA	NA
30666	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	cf Antilopini	NA	NA	ArtiodactylaBovidaecf Antilopini	NA	NA	105 >< NA	NA
30667	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	cf Antilopini	NA	NA	ArtiodactylaBovidaecf Antilopini	NA	NA	105 >< NA	NA
30668	E	unknown	NA	NA	Artiodactyla	Suidae	NA	NA	NA	NA	ArtiodactylaSuidae	NA	NA	105 >< NA	NA
30669	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Aepycerotini	Antidorcas	recki	ArtiodactylaBovidaeAepycerotiniAntidorcasrecki	NA	NA	105 >< NA	NA
30670	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Tragelaphini	NA	NA	ArtiodactylaBovidaeTragelaphini	NA	NA	105 >< NA	NA
30671	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	cf Antilopini	NA	NA	ArtiodactylaBovidaecf Antilopini	NA	NA	105 >< NA	NA
30672	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	NA	NA	NA	ArtiodactylaBovidae	NA	NA	105 >< NA	NA
30673	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	NA	NA	NA	ArtiodactylaBovidae	NA	NA	105 >< NA	NA
30674	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	cf Neotragini	NA	NA	ArtiodactylaBovidaecf Neotragini	NA	NA	105 >< NA	NA
30675	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Alcelaphini	NA	NA	ArtiodactylaBovidaeAlcelaphini	NA	NA	105 >< NA	NA
30676	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Tragelaphini	NA	NA	ArtiodactylaBovidaeTragelaphini	NA	NA	105 >< NA	NA
30677	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Tragelaphini	NA	NA	ArtiodactylaBovidaeTragelaphini	NA	NA	105 >< NA	NA
30678	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Tragelaphini	NA	NA	ArtiodactylaBovidaeTragelaphini	NA	NA	105 >< NA	NA
30679	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Tragelaphini	NA	NA	ArtiodactylaBovidaeTragelaphini	NA	NA	105 >< NA	NA
30680	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Tragelaphini	NA	NA	ArtiodactylaBovidaeTragelaphini	NA	NA	105 >< NA	NA
30681	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Tragelaphini	NA	NA	ArtiodactylaBovidaeTragelaphini	NA	NA	105 >< NA	NA
30682	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Tragelaphini	NA	NA	ArtiodactylaBovidaeTragelaphini	NA	NA	105 >< NA	NA
30683	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Tragelaphini	NA	NA	ArtiodactylaBovidaeTragelaphini	NA	NA	105 >< NA	NA
30684	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Tragelaphini	Tragelaphus	NA	ArtiodactylaBovidaeTragelaphiniTragelaphus	NA	NA	105 >< NA	NA
30685	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Tragelaphini	NA	NA	ArtiodactylaBovidaeTragelaphini	NA	NA	105 >< NA	NA
30686	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Tragelaphini	NA	NA	ArtiodactylaBovidaeTragelaphini	NA	NA	105 >< NA	NA
30687	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Tragelaphini	NA	NA	ArtiodactylaBovidaeTragelaphini	NA	NA	105 >< NA	NA
30688	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Tragelaphini	NA	NA	ArtiodactylaBovidaeTragelaphini	NA	NA	105 >< NA	NA
30689	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Tragelaphini	NA	NA	ArtiodactylaBovidaeTragelaphini	NA	NA	105 >< NA	NA
30690	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Tragelaphini	NA	NA	ArtiodactylaBovidaeTragelaphini	NA	NA	105 >< NA	NA
30691	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Reduncini	NA	NA	ArtiodactylaBovidaeReduncini	NA	NA	105 >< NA	NA
30692	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Reduncini	NA	NA	ArtiodactylaBovidaeReduncini	NA	NA	105 >< NA	NA
30693	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Tragelaphini	Tragelaphus	NA	ArtiodactylaBovidaeTragelaphiniTragelaphus	NA	NA	105 >< NA	NA
30694	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Tragelaphini	NA	NA	ArtiodactylaBovidaeTragelaphini	NA	NA	105 >< NA	NA
30695	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Tragelaphini	NA	NA	ArtiodactylaBovidaeTragelaphini	NA	NA	105 >< NA	NA
30696	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Reduncini	Kobus	NA	ArtiodactylaBovidaeRedunciniKobus	NA	NA	105 >< NA	NA
30697	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	NA	ArtiodactylaBovidaeAepycerotiniAepyceros	NA	NA	105 >< NA	NA
30698	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Reduncini	Kobus	NA	ArtiodactylaBovidaeRedunciniKobus	NA	NA	105 >< NA	NA
30699	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Reduncini	Kobus	NA	ArtiodactylaBovidaeRedunciniKobus	NA	NA	105 >< NA	NA
30700	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Reduncini	NA	NA	ArtiodactylaBovidaeReduncini	NA	NA	105 >< NA	NA
30701	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Reduncini	NA	NA	ArtiodactylaBovidaeReduncini	NA	NA	105 >< NA	NA
30702	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Reduncini	NA	NA	ArtiodactylaBovidaeReduncini	NA	NA	105 >< NA	NA
30703	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Reduncini/Hippotragini	NA	NA	ArtiodactylaBovidaeReduncini/Hippotragini	NA	NA	105 >< NA	NA
30704	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Reduncini	NA	NA	ArtiodactylaBovidaeReduncini	NA	NA	105 >< NA	NA
30705	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Reduncini	NA	NA	ArtiodactylaBovidaeReduncini	NA	NA	105 >< NA	NA
30706	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Reduncini	NA	NA	ArtiodactylaBovidaeReduncini	NA	NA	105 >< NA	NA
30707	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Reduncini	NA	NA	ArtiodactylaBovidaeReduncini	NA	NA	105 >< NA	NA
30708	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Reduncini	NA	NA	ArtiodactylaBovidaeReduncini	NA	NA	105 >< NA	NA
30709	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Reduncini	NA	NA	ArtiodactylaBovidaeReduncini	NA	NA	105 >< NA	NA
30710	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Reduncini	NA	NA	ArtiodactylaBovidaeReduncini	NA	NA	105 >< NA	NA
30711	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	cf Bovini	NA	NA	ArtiodactylaBovidaecf Bovini	NA	NA	105 >< NA	NA
30712	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	cf Bovini	NA	NA	ArtiodactylaBovidaecf Bovini	NA	NA	105 >< NA	NA
30713	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Bovini	Pelorovis	NA	ArtiodactylaBovidaeBoviniPelorovis	NA	NA	105 >< NA	NA
30714	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Alcelaphini	NA	NA	ArtiodactylaBovidaeAlcelaphini	NA	NA	105 >< NA	NA
30715	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Tragelaphini	NA	NA	ArtiodactylaBovidaeTragelaphini	NA	NA	105 >< NA	NA
30716	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Antilopini	Antidorcas	recki	ArtiodactylaBovidaeAntilopiniAntidorcasrecki	NA	NA	105 >< NA	NA
30717	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Antilopini	Gazella	NA	ArtiodactylaBovidaeAntilopiniGazella	NA	NA	105 >< NA	NA
30718	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Antilopini	Gazella	thompsoni	ArtiodactylaBovidaeAntilopiniGazellathompsoni	NA	NA	105 >< NA	NA
30719	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Antilopini	Gazella	NA	ArtiodactylaBovidaeAntilopiniGazella	NA	NA	105 >< NA	NA
30720	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Antilopini	Gazella	NA	ArtiodactylaBovidaeAntilopiniGazella	NA	NA	105 >< NA	NA
30721	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Antilopini	Gazella	NA	ArtiodactylaBovidaeAntilopiniGazella	NA	NA	105 >< NA	NA
30722	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Antilopini	Gazella	NA	ArtiodactylaBovidaeAntilopiniGazella	NA	NA	105 >< NA	NA
30723	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Antilopini	Gazella	NA	ArtiodactylaBovidaeAntilopiniGazella	NA	NA	105 >< NA	NA
30724	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Antilopini	Gazella	NA	ArtiodactylaBovidaeAntilopiniGazella	NA	NA	105 >< NA	NA
30725	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Antilopini	Gazella	NA	ArtiodactylaBovidaeAntilopiniGazella	NA	NA	105 >< NA	NA
30726	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Antilopini	Gazella	NA	ArtiodactylaBovidaeAntilopiniGazella	NA	NA	105 >< NA	NA
30727	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Antilopini	Gazella	NA	ArtiodactylaBovidaeAntilopiniGazella	NA	NA	105 >< NA	NA
30728	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Reduncini	Menelikia	lyrocera	ArtiodactylaBovidaeRedunciniMenelikialyrocera	NA	NA	105 >< NA	NA
30729	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Reduncini	Menelikia	NA	ArtiodactylaBovidaeRedunciniMenelikia	NA	NA	105 >< NA	NA
30730	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Reduncini	Menelikia	lyrocera	ArtiodactylaBovidaeRedunciniMenelikialyrocera	NA	NA	105 >< NA	NA
30731	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Reduncini	Menelikia	lyrocera	ArtiodactylaBovidaeRedunciniMenelikialyrocera	NA	NA	105 >< NA	NA
30732	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Reduncini	Menelikia	lyrocera	ArtiodactylaBovidaeRedunciniMenelikialyrocera	NA	NA	105 >< NA	NA
30733	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Reduncini	Menelikia	lyrocera	ArtiodactylaBovidaeRedunciniMenelikialyrocera	NA	NA	105 >< NA	NA
30734	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Reduncini	Menelikia	lyrocera	ArtiodactylaBovidaeRedunciniMenelikialyrocera	NA	NA	105 >< NA	NA
30735	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Reduncini	Kobus	sigmoidalis	ArtiodactylaBovidaeRedunciniKobussigmoidalis	NA	NA	105 >< NA	NA
30736	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Reduncini	Kobus	kob	ArtiodactylaBovidaeRedunciniKobuskob	NA	NA	105 >< NA	NA
30737	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Reduncini	Kobus	kob	ArtiodactylaBovidaeRedunciniKobuskob	NA	NA	105 >< NA	NA
30738	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	NA	ArtiodactylaBovidaeAepycerotiniAepyceros	NA	NA	105 >< NA	NA
30739	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Reduncini	Kobus	NA	ArtiodactylaBovidaeRedunciniKobus	NA	NA	105 >< NA	NA
30740	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Reduncini	Kobus	NA	ArtiodactylaBovidaeRedunciniKobus	NA	NA	105 >< NA	NA
30741	E	unknown	NA	NA	Artiodactyla	Bovidae	NA	Reduncini	Kobus	NA	ArtiodactylaBovidaeRedunciniKobus	NA	NA	105 >< NA	NA
30742	E	Koobi Fora	NA	NA	Carnivora	Felidae	Machairodontinae	Smilodontini	Megantereon	NA	CarnivoraFelidaeMachairodontinaeSmilodontiniMegantereon	NA	NA	105 >< NA	NA
30743	E	Koobi Fora	NA	NA	Primates	Cercopithecidae	NA	NA	NA	NA	PrimatesCercopithecidae	NA	NA	105 >< NA	NA
30744	E	Koobi Fora	NA	NA	Proboscidea	Elephantidae	NA	NA	NA	NA	ProboscideaElephantidae	NA	NA	114 >< NA	NA
30745	E	Koobi Fora	NA	NA	Carnivora	Hyaenidae	NA	NA	NA	NA	CarnivoraHyaenidae	NA	NA	116 >< NA	NA
30746	E	Koobi Fora	NA	NA	Primates	Cercopithecidae	NA	NA	NA	NA	PrimatesCercopithecidae	NA	NA	116 >< NA	NA
30747	E	Koobi Fora	NA	NA	Artiodactyla	Suidae	NA	NA	NA	NA	ArtiodactylaSuidae	NA	NA	116 >< NA	NA
30748	E	Koobi Fora	NA	NA	Artiodactyla	Suidae	Suinae	NA	Metridiochoerus	andrewsi	ArtiodactylaSuidaeSuinaeMetridiochoerusandrewsi	NA	NA	116 >< NA	NA
30749	E	Koobi Fora	NA	NA	Artiodactyla	Bovidae	NA	NA	NA	NA	ArtiodactylaBovidae	NA	NA	116 >< NA	NA
30750	E	Koobi Fora	NA	NA	Artiodactyla	Bovidae	NA	NA	NA	NA	ArtiodactylaBovidae	NA	NA	116 >< NA	NA
30751	E	Koobi Fora	NA	NA	Artiodactyla	Bovidae	NA	Antilopini	NA	NA	ArtiodactylaBovidaeAntilopini	NA	NA	116 >< NA	NA
30752	E	Koobi Fora	NA	NA	Artiodactyla	Bovidae	NA	NA	NA	NA	ArtiodactylaBovidae	NA	NA	116 >< NA	NA
30753	E	Koobi Fora	NA	NA	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	NA	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecus	NA	NA	116 >< NA	NA
30754	E	Koobi Fora	NA	NA	Artiodactyla	Bovidae	NA	NA	NA	NA	ArtiodactylaBovidae	NA	NA	116 >< NA	NA
30755	E	Koobi Fora	NA	NA	Artiodactyla	Bovidae	NA	NA	NA	NA	ArtiodactylaBovidae	NA	NA	116 >< NA	NA
30756	E	Koobi Fora	NA	NA	Proboscidea	Elephantidae	NA	NA	Elephas	recki shungurensis	ProboscideaElephantidaeElephasrecki shungurensis	NA	NA	116 >< NA	NA
30757	E	Koobi Fora	NA	NA	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	NA	ArtiodactylaSuidaeSuinaeKolpochoerus	NA	NA	116 >< NA	NA
30758	E	Koobi Fora	NA	NA	Artiodactyla	Suidae	NA	NA	NA	NA	ArtiodactylaSuidae	NA	NA	116 >< NA	NA
30759	E	Koobi Fora	NA	NA	Proboscidea	Elephantidae	NA	NA	NA	NA	ProboscideaElephantidae	NA	NA	116 >< NA	NA
30760	E	unknown	NA	NA	Artiodactyla	Giraffidae	NA	NA	NA	NA	ArtiodactylaGiraffidae	NA	NA	116 >< NA	NA
30761	E	unknown	NA	NA	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	brumpti	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusbrumpti	NA	NA	116 >< NA	NA
30762	E	unknown	NA	NA	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	brumpti	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusbrumpti	NA	NA	116 >< NA	NA
30763	E	unknown	NA	NA	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	NA	NA	116 >< NA	NA
30764	E	unknown	NA	NA	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	NA	NA	116 >< NA	NA
30765	E	unknown	NA	NA	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	NA	NA	116 >< NA	NA
30766	E	unknown	NA	NA	Primates	Cercopithecidae	Cercopithecinae	Papionini	NA	NA	PrimatesCercopithecidaeCercopithecinaePapionini	NA	NA	116 >< NA	NA
30767	E	unknown	NA	NA	Primates	Cercopithecidae	Cercopithecinae	Papionini	NA	NA	PrimatesCercopithecidaeCercopithecinaePapionini	NA	NA	116 >< NA	NA
30768	E	unknown	NA	NA	Primates	Cercopithecidae	NA	NA	NA	NA	PrimatesCercopithecidae	NA	NA	116 >< NA	NA
30769	E	unknown	NA	NA	Primates	Cercopithecidae	NA	NA	NA	NA	PrimatesCercopithecidaeindet	NA	NA	116 >< NA	NA
30770	E	unknown	NA	NA	Primates	Cercopithecidae	Colobinae	Colobini	NA	NA	PrimatesCercopithecidaeColobinaeColobini	NA	NA	116 >< NA	NA
30771	E	unknown	NA	NA	Primates	Cercopithecidae/Hominidae	NA	NA	NA	NA	PrimatesCercopithecidae/Hominidaeindet	NA	NA	116 >< NA	NA
30772	E	unknown	NA	NA	Primates	Cercopithecidae	NA	NA	NA	NA	PrimatesCercopithecidae	NA	NA	116 >< NA	NA
30773	E	unknown	NA	NA	Primates	Cercopithecidae	NA	NA	NA	NA	PrimatesCercopithecidae	NA	NA	116 >< NA	NA
30774	E	unknown	NA	NA	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	NA	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecus	NA	NA	116 >< NA	NA
30775	E	unknown	NA	NA	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	NA	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecus	NA	NA	116 >< NA	NA
30776	E	unknown	NA	NA	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	NA	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecus	NA	NA	116 >< NA	NA
